# CURRENT_M1, CURRENT_M2, CURRENT_M3, CURRENT_M4, PWM_M1, PWM_M2, PWM_M3, PWM_M4, DESIRED_M1, DESIRED_M2, DESIRED_M3, DESIRED_M4, TIMESTAMP
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,5.596315885144958813e+00,4.569372786012379173e+00,-4.569372786012379173e+00,-5.596315885144958813e+00,1.493147247904204455e+01,1.219149622735426597e+01,-1.219149622735426597e+01,-1.493147247904204455e+01,7.602520141601562500e+02
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,6.120410569159334457e+00,4.997294303592513920e+00,-4.997294303592513920e+00,-6.120410569159334457e+00,1.493147247904204455e+01,1.219149622735426597e+01,-1.219149622735426597e+01,-1.493147247904204455e+01,7.624140014648437500e+02
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,6.644505253173710102e+00,5.425215821172648667e+00,-5.425215821172648667e+00,-6.644505253173710102e+00,1.493147247904204455e+01,1.219149622735426597e+01,-1.219149622735426597e+01,-1.493147247904204455e+01,7.647139892578125000e+02
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,7.168599937188085747e+00,5.853137338752783414e+00,-5.853137338752783414e+00,-7.168599937188085747e+00,1.493147247904204455e+01,1.219149622735426597e+01,-1.219149622735426597e+01,-1.493147247904204455e+01,7.668339843750000000e+02
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,8.216789305216837036e+00,6.708980373913052908e+00,-6.708980373913052908e+00,-8.216789305216837036e+00,1.493147247904204455e+01,1.219149622735426597e+01,-1.219149622735426597e+01,-1.493147247904204455e+01,7.693189697265625000e+02
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,8.740883989231214457e+00,7.136901891493186767e+00,-7.136901891493186767e+00,-8.740883989231214457e+00,1.493147247904204455e+01,1.219149622735426597e+01,-1.219149622735426597e+01,-1.493147247904204455e+01,7.716680297851562500e+02
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,9.264978673245590102e+00,7.564823409073322402e+00,-7.564823409073322402e+00,-9.264978673245590102e+00,1.493147247904204455e+01,1.219149622735426597e+01,-1.219149622735426597e+01,-1.493147247904204455e+01,7.737930297851562500e+02
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-7.669903939428205364e-01,9.789073357259965746e+00,7.992744926653457149e+00,-7.992744926653457149e+00,-9.555448083264980852e+00,1.493147247904204455e+01,1.219149622735426597e+01,-1.219149622735426597e+01,-1.493147247904204455e+01,7.759119873046875000e+02
7.669903939428205364e-01,0.000000000000000000e+00,0.000000000000000000e+00,-7.669903939428205364e-01,1.007954276727935827e+01,8.420666444233592784e+00,-8.420666444233592784e+00,-1.005262140445196373e+01,1.493147247904204455e+01,1.219149622735426597e+01,-1.219149622735426597e+01,-1.493147247904204455e+01,7.782630004882812500e+02
7.669903939428205364e-01,0.000000000000000000e+00,0.000000000000000000e+00,-7.669903939428205364e-01,1.057671608846633937e+01,8.848587961813727532e+00,-8.848587961813727532e+00,-1.054979472563894660e+01,1.493147247904204455e+01,1.219149622735426597e+01,-1.219149622735426597e+01,-1.493147247904204455e+01,7.803859863281250000e+02
2.300971181828461720e+00,0.000000000000000000e+00,-7.669903939428205364e-01,-2.300971181828461720e+00,1.060663886166335601e+01,9.276509479393862279e+00,-9.042884205398877384e+00,-1.057971749883596502e+01,1.493147247904204455e+01,1.219149622735426597e+01,-1.219149622735426597e+01,-1.493147247904204455e+01,7.825499877929687500e+02
3.834951969714103015e+00,7.669903939428205364e-01,-7.669903939428205364e-01,-3.834951969714103015e+00,1.058271890920558711e+01,9.470805722979012131e+00,-9.443884360151619362e+00,-1.055579754637819434e+01,1.493147247904204455e+01,1.219149622735426597e+01,-1.219149622735426597e+01,-1.493147247904204455e+01,7.846879882812500000e+02
3.067961575771282146e+00,7.669903939428205364e-01,-7.669903939428205364e-01,-3.834951969714103015e+00,1.120583205307798025e+01,9.871805877731754109e+00,-9.844884514904361339e+00,-1.094528541625560436e+01,1.493147247904204455e+01,1.219149622735426597e+01,-1.219149622735426597e+01,-1.493147247904204455e+01,7.868319702148437500e+02
5.368932757599743866e+00,2.300971181828461720e+00,-1.533980787885641073e+00,-4.601942363656923440e+00,1.133777469650263825e+01,1.017963427641987906e+01,-1.035941682476007664e+01,-1.151755724484283760e+01,1.493147247904204455e+01,1.219149622735426597e+01,-1.219149622735426597e+01,-1.493147247904204455e+01,7.893280029296875000e+02
6.902913545485385605e+00,3.067961575771282146e+00,-3.067961575771282146e+00,-6.902913545485385605e+00,1.120616929273529827e+01,1.029316643152285238e+01,-1.026624506869545783e+01,-1.117924792990790550e+01,1.493147247904204455e+01,1.219149622735426597e+01,-1.219149622735426597e+01,-1.493147247904204455e+01,7.914609985351562500e+02
7.669903939428206030e+00,3.834951969714103015e+00,-4.601942363656923440e+00,-8.436894333371025567e+00,1.125434643730815409e+01,1.037977722379843115e+01,-1.011923058697605526e+01,-1.099379980048577643e+01,1.493147247904204455e+01,1.219149622735426597e+01,-1.219149622735426597e+01,-1.493147247904204455e+01,7.936430053710937500e+02
5.368932757599743866e+00,3.067961575771282146e+00,-3.067961575771282146e+00,-6.902913545485385605e+00,1.221010331503354962e+01,1.090671720123658339e+01,-1.085287447558179785e+01,-1.168901004138879607e+01,1.493147247904204455e+01,1.219149622735426597e+01,-1.219149622735426597e+01,-1.493147247904204455e+01,7.959929809570312500e+02
9.203884727313846881e+00,3.834951969714103015e+00,-3.067961575771282146e+00,-9.203884727313846881e+00,1.137762208928125851e+01,1.099332799351216394e+01,-1.117311054185236152e+01,-1.126993663797168566e+01,1.493147247904204455e+01,1.219149622735426597e+01,-1.219149622735426597e+01,-1.493147247904204455e+01,7.981959838867187500e+02
9.970875121256668194e+00,6.902913545485385605e+00,-6.135923151542564291e+00,-1.073786551519948773e+01,1.134503514537193425e+01,1.035214160097540059e+01,-1.055884551214299094e+01,-1.100372442006738005e+01,1.493147247904204455e+01,1.219149622735426597e+01,-1.219149622735426597e+01,-1.493147247904204455e+01,8.003419799804687500e+02
8.436894333371025567e+00,5.368932757599743866e+00,-6.135923151542564291e+00,-7.669903939428206030e+00,1.198640266062016835e+01,1.100502140109896310e+01,-1.077139612710397998e+01,-1.208542112047818762e+01,1.493147247904204455e+01,1.219149622735426597e+01,-1.219149622735426597e+01,-1.493147247904204455e+01,8.025059814453125000e+02
