# CURRENT_M1, CURRENT_M2, CURRENT_M3, CURRENT_M4, PWM_M1, PWM_M2, PWM_M3, PWM_M4, DESIRED_M1, DESIRED_M2, DESIRED_M3, DESIRED_M4, TIMESTAMP
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,2.986294495808408911e+01,2.438299245470853194e+01,-2.438299245470853194e+01,-2.986294495808408911e+01,7.992449951171875000e+02
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.609612733240732396e+01,1.314243293308789973e+01,-1.314243293308789973e+01,-1.609612733240732396e+01,2.986294495808408911e+01,2.438299245470853194e+01,-2.438299245470853194e+01,-2.986294495808408911e+01,8.014550170898437500e+02
1.533980787885641073e+00,0.000000000000000000e+00,0.000000000000000000e+00,-7.669903939428205364e-01,1.736569042379446870e+01,1.485411900340843872e+01,-1.485411900340843872e+01,-1.777909824612964940e+01,2.986294495808408911e+01,2.438299245470853194e+01,-2.438299245470853194e+01,-2.986294495808408911e+01,8.036329956054687500e+02
4.601942363656923440e+00,3.067961575771282146e+00,-3.067961575771282146e+00,-6.135923151542564291e+00,1.770075241920167741e+01,1.491217378438825669e+01,-1.491217378438825669e+01,-1.692777950018610511e+01,2.986294495808408911e+01,2.438299245470853194e+01,-2.438299245470853194e+01,-2.986294495808408911e+01,8.059589843750000000e+02
1.303883669702794990e+01,6.135923151542564291e+00,-6.135923151542564291e+00,-1.227184630308512858e+01,1.637685478384355164e+01,1.598195920217639454e+01,-1.598195920217639454e+01,-1.695179078314308896e+01,2.986294495808408911e+01,2.438299245470853194e+01,-2.438299245470853194e+01,-2.986294495808408911e+01,8.082910156250000000e+02
1.457281748491359075e+01,1.073786551519948773e+01,-1.073786551519948773e+01,-1.380582709097077121e+01,1.673109153909933156e+01,1.478245653324756503e+01,-1.478245653324756503e+01,-1.735987026405365796e+01,2.986294495808408911e+01,2.438299245470853194e+01,-2.438299245470853194e+01,-2.986294495808408911e+01,8.104439697265625000e+02
1.687378866674205113e+01,1.227184630308512858e+01,-1.303883669702794990e+01,-1.917475984857051330e+01,1.656423502071036324e+01,1.491352879973073797e+01,-1.450012097739555728e+01,-1.559322518197874885e+01,2.986294495808408911e+01,2.438299245470853194e+01,-2.438299245470853194e+01,-2.986294495808408911e+01,8.127860107421875000e+02
2.070874063645615593e+01,1.533980787885641206e+01,-1.533980787885641206e+01,-2.224272142434179855e+01,1.540903468068666982e+01,1.411009997023397844e+01,-1.405625724457919290e+01,-1.468990448732587950e+01,2.986294495808408911e+01,2.438299245470853194e+01,-2.438299245470853194e+01,-2.986294495808408911e+01,8.149589843750000000e+02
2.300971181828461809e+01,1.840776945462769376e+01,-1.687378866674205113e+01,-2.070874063645615593e+01,1.481143635705940831e+01,1.309130023811807675e+01,-1.386427315713365083e+01,-1.605165982406494862e+01,2.986294495808408911e+01,2.438299245470853194e+01,-2.438299245470853194e+01,-2.986294495808408911e+01,8.173129882812500000e+02
2.377670221222743763e+01,1.687378866674205113e+01,-1.764077906068487422e+01,-2.454369260617025716e+01,1.487912550113815158e+01,1.433757653739411175e+01,-1.397801144071371482e+01,-1.462724585576732927e+01,2.986294495808408911e+01,2.438299245470853194e+01,-2.438299245470853194e+01,-2.986294495808408911e+01,8.194530029296875000e+02
2.531068300011308025e+01,2.070874063645615593e+01,-2.147573103039897546e+01,-2.454369260617025716e+01,1.447956409722692683e+01,1.279768353163345651e+01,-1.238427570929827581e+01,-1.500065737087168038e+01,2.986294495808408911e+01,2.438299245470853194e+01,-2.438299245470853194e+01,-2.986294495808408911e+01,8.215939941406250000e+02
2.531068300011308025e+01,2.147573103039897546e+01,-1.994175024251333639e+01,-2.837864457588436196e+01,1.479913288667649240e+01,1.264220818693959281e+01,-1.341518110595516511e+01,-1.330702977430012801e+01,2.986294495808408911e+01,2.438299245470853194e+01,-2.438299245470853194e+01,-2.986294495808408911e+01,8.237390136718750000e+02
2.684466378799871933e+01,2.070874063645615593e+01,-2.147573103039897546e+01,-2.607767339405589979e+01,1.429188603145569658e+01,1.325970576126130318e+01,-1.290014066458090802e+01,-1.465145112813609174e+01,2.986294495808408911e+01,2.438299245470853194e+01,-2.438299245470853194e+01,-2.986294495808408911e+01,8.259119873046875000e+02
2.914563496982718149e+01,2.224272142434179855e+01,-2.147573103039897546e+01,-2.684466378799871933e+01,1.326354590259015076e+01,1.269082259423225878e+01,-1.310423041656743948e+01,-1.450376936959569107e+01,2.986294495808408911e+01,2.438299245470853194e+01,-2.438299245470853194e+01,-2.986294495808408911e+01,8.281250000000000000e+02
2.837864457588436196e+01,2.454369260617025716e+01,-2.377670221222743763e+01,-2.991262536377000458e+01,1.383150677293138564e+01,1.175109317989020852e+01,-1.216450100222538921e+01,-1.316621930522538264e+01,2.986294495808408911e+01,2.438299245470853194e+01,-2.438299245470853194e+01,-2.986294495808408911e+01,8.304210205078125000e+02
2.991262536377000458e+01,2.224272142434179855e+01,-2.377670221222743763e+01,-3.067961575771282412e+01,1.310888901509144588e+01,1.298003549626313458e+01,-1.220706257724756050e+01,-1.274932391841105250e+01,2.986294495808408911e+01,2.438299245470853194e+01,-2.438299245470853194e+01,-2.986294495808408911e+01,8.325529785156250000e+02
