# CURRENT_M1, CURRENT_M2, CURRENT_M3, CURRENT_M4, PWM_M1, PWM_M2, PWM_M3, PWM_M4, DESIRED_M1, DESIRED_M2, DESIRED_M3, DESIRED_M4, TIMESTAMP
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,2.986294495808408911e+01,2.438299245470853194e+01,-2.438299245470853194e+01,-2.986294495808408911e+01,7.588649902343750000e+02
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,4.443307580313332039e+01,3.627945447336082907e+01,-3.627945447336082907e+01,-4.443307580313332039e+01,2.986294495808408911e+01,2.438299245470853194e+01,-2.438299245470853194e+01,-2.986294495808408911e+01,7.610089721679687500e+02
1.687378866674205113e+01,1.303883669702794990e+01,-1.457281748491359075e+01,-1.840776945462769376e+01,2.717365333356997326e+01,2.329497182789680920e+01,-2.112024726491133464e+01,-2.499892877058449514e+01,2.986294495808408911e+01,2.438299245470853194e+01,-2.438299245470853194e+01,-2.986294495808408911e+01,7.632559814453125000e+02
2.761165418194154242e+01,2.070874063645615593e+01,-2.377670221222743763e+01,-2.761165418194154242e+01,1.302046077680907032e+01,1.347564122479993109e+01,-8.803135744900270510e+00,-1.291277532549949569e+01,2.986294495808408911e+01,2.438299245470853194e+01,-2.438299245470853194e+01,-2.986294495808408911e+01,7.655349731445312500e+02
3.221359654559846319e+01,2.607767339405589979e+01,-2.684466378799871933e+01,-2.991262536377000458e+01,6.489311958894349530e+00,6.003071130049905335e+00,-4.323438866354525345e+00,-9.805241529027341585e+00,2.986294495808408911e+01,2.438299245470853194e+01,-2.438299245470853194e+01,-2.986294495808408911e+01,7.677509765625000000e+02
3.067961575771282412e+01,2.531068300011308025e+01,-2.837864457588436196e+01,-3.451456772742692891e+01,8.441690490302372396e+00,6.906342933313056598e+00,-1.695410196865535291e+00,-2.951036357183900449e+00,2.986294495808408911e+01,2.438299245470853194e+01,-2.438299245470853194e+01,-2.986294495808408911e+01,7.698779907226562500e+02
3.451456772742692891e+01,2.684466378799871933e+01,-2.607767339405589979e+01,-3.374757733348410227e+01,2.621004874296881226e+00,4.493685166443215806e+00,-4.558035660495017183e+00,-3.439153527515697029e+00,2.986294495808408911e+01,2.438299245470853194e+01,-2.438299245470853194e+01,-2.986294495808408911e+01,7.720579833984375000e+02
3.144660615165564366e+01,2.454369260617025716e+01,-2.607767339405589979e+01,-2.991262536377000458e+01,6.532737066071242715e+00,7.571681532691843408e+00,-4.320102456610646513e+00,-8.599776177747141759e+00,2.986294495808408911e+01,2.438299245470853194e+01,-2.438299245470853194e+01,-2.986294495808408911e+01,7.741979980468750000e+02
3.144660615165564366e+01,2.607767339405589979e+01,-2.607767339405589979e+01,-3.374757733348410227e+01,6.310391034493796347e+00,5.266709217131570142e+00,-4.082169252726277620e+00,-2.886776013051231438e+00,2.986294495808408911e+01,2.438299245470853194e+01,-2.438299245470853194e+01,-2.986294495808408911e+01,7.765629882812500000e+02
3.374757733348410227e+01,2.531068300011308025e+01,-2.607767339405589979e+01,-3.298058693954128273e+01,2.664429981473785070e+00,6.169981020394721405e+00,-3.844236048841907394e+00,-3.482578634692591102e+00,2.986294495808408911e+01,2.438299245470853194e+01,-2.438299245470853194e+01,-2.986294495808408911e+01,7.787269897460937500e+02
3.067961575771282412e+01,2.607767339405589979e+01,-2.607767339405589979e+01,-2.991262536377000458e+01,6.683847624557707867e+00,4.898528260672401657e+00,-3.606302844957537612e+00,-7.609681729086085866e+00,2.986294495808408911e+01,2.438299245470853194e+01,-2.438299245470853194e+01,-2.986294495808408911e+01,7.810739746093750000e+02
3.067961575771282412e+01,2.454369260617025716e+01,-2.607767339405589979e+01,-2.991262536377000458e+01,6.239155561402814243e+00,6.920442769817853446e+00,-3.022750985879225194e+00,-7.057304214621620275e+00,2.986294495808408911e+01,2.438299245470853194e+01,-2.438299245470853194e+01,-2.986294495808408911e+01,7.834119873046875000e+02
3.144660615165564366e+01,2.377670221222743763e+01,-2.531068300011308025e+01,-3.221359654559846319e+01,4.983289973987418797e+00,8.039085475700147754e+00,-3.926022789142376901e+00,-3.626714064220753375e+00,2.986294495808408911e+01,2.438299245470853194e+01,-2.438299245470853194e+01,-2.986294495808408911e+01,7.857849731445312500e+02
3.144660615165564366e+01,2.531068300011308025e+01,-2.607767339405589979e+01,-3.067961575771282412e+01,4.760943942409971541e+00,5.841798611449446454e+00,-2.654570029420057597e+00,-5.579092595628776685e+00,2.986294495808408911e+01,2.438299245470853194e+01,-2.438299245470853194e+01,-2.986294495808408911e+01,7.879509887695312500e+02
3.067961575771282412e+01,2.300971181828461809e+01,-2.454369260617025716e+01,-2.991262536377000458e+01,5.679802917980046217e+00,9.135165880317217102e+00,-4.699046839830734790e+00,-6.605637022508424216e+00,2.986294495808408911e+01,2.438299245470853194e+01,-2.438299245470853194e+01,-2.986294495808408911e+01,7.900780029296875000e+02
2.914563496982718149e+01,2.454369260617025716e+01,-2.531068300011308025e+01,-3.221359654559846319e+01,7.847552352007219234e+00,7.045564467376092210e+00,-3.535279531417982568e+00,-3.175046872107556428e+00,2.986294495808408911e+01,2.438299245470853194e+01,-2.438299245470853194e+01,-2.986294495808408911e+01,7.922150268554687500e+02
3.221359654559846319e+01,2.224272142434179855e+01,-2.454369260617025716e+01,-2.914563496982718149e+01,3.383442645768399704e+00,1.044661718755342861e+01,-4.546236785990711127e+00,-7.409835417810628933e+00,2.986294495808408911e+01,2.438299245470853194e+01,-2.438299245470853194e+01,-2.986294495808408911e+01,7.945800170898437500e+02
2.914563496982718149e+01,2.300971181828461809e+01,-2.454369260617025716e+01,-2.914563496982718149e+01,7.618231191471471320e+00,9.605906233069397615e+00,-4.523674484725484390e+00,-7.510545740161898465e+00,2.986294495808408911e+01,2.438299245470853194e+01,-2.438299245470853194e+01,-2.986294495808408911e+01,7.967260131835937500e+02
3.067961575771282412e+01,2.224272142434179855e+01,-2.454369260617025716e+01,-3.144660615165564366e+01,5.436531499527694322e+00,1.093991984157083586e+01,-4.501112183460258542e+00,-4.187641041070599535e+00,2.986294495808408911e+01,2.438299245470853194e+01,-2.438299245470853194e+01,-2.986294495808408911e+01,7.989160156250000000e+02
3.067961575771282412e+01,2.300971181828461809e+01,-2.377670221222743763e+01,-3.144660615165564366e+01,5.530266692920661420e+00,1.018433203713114921e+01,-5.597192588077327002e+00,-4.173690783153995554e+00,2.986294495808408911e+01,2.438299245470853194e+01,-2.438299245470853194e+01,-2.986294495808408911e+01,8.013939819335937500e+02
2.914563496982718149e+01,2.377670221222743763e+01,-2.454369260617025716e+01,-2.837864457588436196e+01,7.698016126947835325e+00,9.235935631337547136e+00,-4.541110730974151188e+00,-8.516164780166640469e+00,2.986294495808408911e+01,2.438299245470853194e+01,-2.438299245470853194e+01,-2.986294495808408911e+01,8.035319824218750000e+02
