# CURRENT_M1, CURRENT_M2, CURRENT_M3, CURRENT_M4, PWM_M1, PWM_M2, PWM_M3, PWM_M4, DESIRED_M1, DESIRED_M2, DESIRED_M3, DESIRED_M4, TIMESTAMP
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,2.986294495808408911e+01,2.438299245470853194e+01,-2.438299245470853194e+01,-2.986294495808408911e+01,9.407550048828125000e+02
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,2.833694847072598932e+01,2.313702154027292579e+01,-2.313702154027292579e+01,-2.833694847072598932e+01,2.986294495808408911e+01,2.438299245470853194e+01,-2.438299245470853194e+01,-2.986294495808408911e+01,9.429650268554687500e+02
3.067961575771282146e+00,1.533980787885641073e+00,-1.533980787885641073e+00,-3.834951969714103015e+00,2.961851720359162599e+01,2.510479931128931597e+01,-2.510479931128931597e+01,-2.889072001877928741e+01,2.986294495808408911e+01,2.438299245470853194e+01,-2.438299245470853194e+01,-2.986294495808408911e+01,9.451090087890625000e+02
1.994175024251333639e+01,1.380582709097077121e+01,-1.380582709097077121e+01,-1.840776945462769376e+01,2.016184140968737992e+01,1.901456321985912723e+01,-1.869150686593041399e+01,-2.172512123062163880e+01,2.986294495808408911e+01,2.438299245470853194e+01,-2.438299245470853194e+01,-2.986294495808408911e+01,9.474509887695312500e+02
2.531068300011308025e+01,1.917475984857051330e+01,-1.764077906068487422e+01,-2.224272142434179855e+01,1.646019685406711730e+01,1.540501694324151316e+01,-1.653755495893748062e+01,-1.969444194724520258e+01,2.986294495808408911e+01,2.438299245470853194e+01,-2.438299245470853194e+01,-2.986294495808408911e+01,9.497880249023437500e+02
2.684466378799871933e+01,2.070874063645615593e+01,-2.224272142434179855e+01,-2.837864457588436196e+01,1.564374006334156419e+01,1.468065843151860506e+01,-1.311737861058434795e+01,-1.494194385288388460e+01,2.986294495808408911e+01,2.438299245470853194e+01,-2.438299245470853194e+01,-2.986294495808408911e+01,9.519340209960937500e+02
3.067961575771282412e+01,2.377670221222743763e+01,-2.377670221222743763e+01,-2.837864457588436196e+01,1.242852081555983546e+01,1.228533464755187055e+01,-1.196227829362315376e+01,-1.515033962654472433e+01,2.986294495808408911e+01,2.438299245470853194e+01,-2.438299245470853194e+01,-2.986294495808408911e+01,9.542249755859375000e+02
2.914563496982718149e+01,2.377670221222743763e+01,-2.454369260617025716e+01,-3.144660615165564366e+01,1.376945460491664797e+01,1.237045779759621489e+01,-1.131960425885515953e+01,-1.244754666095619733e+01,2.986294495808408911e+01,2.438299245470853194e+01,-2.438299245470853194e+01,-2.986294495808408911e+01,9.563750000000000000e+02
3.144660615165564366e+01,2.377670221222743763e+01,-2.454369260617025716e+01,-3.144660615165564366e+01,1.168677337283089024e+01,1.245558094764056101e+01,-1.129704195758993279e+01,-1.222520062937875096e+01,2.986294495808408911e+01,2.438299245470853194e+01,-2.438299245470853194e+01,-2.986294495808408911e+01,9.585850219726562500e+02
2.914563496982718149e+01,2.377670221222743763e+01,-2.377670221222743763e+01,-3.221359654559846319e+01,1.364781889569047024e+01,1.254070409768490713e+01,-1.200227684113704818e+01,-1.127505741298896247e+01,2.986294495808408911e+01,2.438299245470853194e+01,-2.438299245470853194e+01,-2.986294495808408911e+01,9.607180175781250000e+02
2.914563496982718149e+01,2.454369260617025716e+01,-2.454369260617025716e+01,-2.914563496982718149e+01,1.374852921804174066e+01,1.189803006291691112e+01,-1.135960280636905217e+01,-1.385621466935131352e+01,2.986294495808408911e+01,2.438299245470853194e+01,-2.438299245470853194e+01,-2.986294495808408911e+01,9.628989868164062500e+02
3.144660615165564366e+01,2.454369260617025716e+01,-2.377670221222743763e+01,-3.298058693954128273e+01,1.166584798595598294e+01,1.187546776165168438e+01,-1.206483768991616756e+01,-1.031793906764087154e+01,2.986294495808408911e+01,2.438299245470853194e+01,-2.438299245470853194e+01,-2.986294495808408911e+01,9.650310058593750000e+02
3.144660615165564366e+01,2.377670221222743763e+01,-2.454369260617025716e+01,-2.991262536377000458e+01,1.154421227672980521e+01,1.255814034393357304e+01,-1.150728680519251768e+01,-1.256906484111619982e+01,2.986294495808408911e+01,2.438299245470853194e+01,-2.438299245470853194e+01,-2.986294495808408911e+01,9.672919921875000000e+02
2.837864457588436196e+01,2.531068300011308025e+01,-2.454369260617025716e+01,-3.144660615165564366e+01,1.423305498440172556e+01,1.118766912435323313e+01,-1.148472450392729094e+01,-1.110649534253321491e+01,2.986294495808408911e+01,2.438299245470853194e+01,-2.438299245470853194e+01,-2.986294495808408911e+01,9.694320068359375000e+02
3.144660615165564366e+01,2.377670221222743763e+01,-2.377670221222743763e+01,-3.067961575771282412e+01,1.153026201881319857e+01,1.251301574140312134e+01,-1.218995938747440633e+01,-1.161194649576810889e+01,2.986294495808408911e+01,2.438299245470853194e+01,-2.438299245470853194e+01,-2.986294495808408911e+01,9.717559814453125000e+02
2.991262536377000458e+01,2.531068300011308025e+01,-2.454369260617025716e+01,-3.298058693954128273e+01,1.276351035686043467e+01,1.114254452182278143e+01,-1.154728535270641032e+01,-9.313894361063210781e+00,2.986294495808408911e+01,2.438299245470853194e+01,-2.438299245470853194e+01,-2.986294495808408911e+01,9.739459838867187500e+02
3.144660615165564366e+01,2.377670221222743763e+01,-2.377670221222743763e+01,-2.837864457588436196e+01,1.130094085827744976e+01,1.246789113887266964e+01,-1.225252023625352571e+01,-1.324296053574067145e+01,2.986294495808408911e+01,2.438299245470853194e+01,-2.438299245470853194e+01,-2.986294495808408911e+01,9.760869750976562500e+02
2.837864457588436196e+01,2.454369260617025716e+01,-2.454369260617025716e+01,-2.991262536377000458e+01,1.398978356594937011e+01,1.182521710410467364e+01,-1.160984620148552970e+01,-1.199576193977682692e+01,2.986294495808408911e+01,2.438299245470853194e+01,-2.438299245470853194e+01,-2.986294495808408911e+01,9.782230224609375000e+02
2.991262536377000458e+01,2.377670221222743763e+01,-2.377670221222743763e+01,-3.221359654559846319e+01,1.274258496998552559e+01,1.253045198765178903e+01,-1.231508108503264509e+01,-9.805395256381499891e+00,2.986294495808408911e+01,2.438299245470853194e+01,-2.438299245470853194e+01,-2.986294495808408911e+01,9.803660278320312500e+02
3.067961575771282412e+01,2.531068300011308025e+01,-2.454369260617025716e+01,-3.067961575771282412e+01,1.200781265621488103e+01,1.115998076807144734e+01,-1.167240705026464909e+01,-1.093095814311916492e+01,2.986294495808408911e+01,2.438299245470853194e+01,-2.438299245470853194e+01,-2.986294495808408911e+01,9.827349853515625000e+02
3.067961575771282412e+01,2.454369260617025716e+01,-2.377670221222743763e+01,-2.837864457588436196e+01,1.189315207594700574e+01,1.175753020030899521e+01,-1.237764193381176447e+01,-1.299968911728831600e+01,2.986294495808408911e+01,2.438299245470853194e+01,-2.438299245470853194e+01,-2.986294495808408911e+01,9.848770141601562500e+02
2.837864457588436196e+01,2.454369260617025716e+01,-2.300971181828461809e+01,-3.067961575771282412e+01,1.395490792115785794e+01,1.171240559777854173e+01,-1.306031451609365313e+01,-1.101771820755382691e+01,2.986294495808408911e+01,2.438299245470853194e+01,-2.438299245470853194e+01,-2.986294495808408911e+01,9.872910156250000000e+02
3.221359654559846319e+01,2.454369260617025716e+01,-2.531068300011308025e+01,-3.144660615165564366e+01,1.052431777075698882e+01,1.168984329651331677e+01,-1.106973156301054395e+01,-1.017526044247361128e+01,2.986294495808408911e+01,2.438299245470853194e+01,-2.438299245470853194e+01,-2.986294495808408911e+01,9.894580078125000000e+02
2.837864457588436196e+01,2.377670221222743763e+01,-2.454369260617025716e+01,-2.914563496982718149e+01,1.383327221193167844e+01,1.239507818006043038e+01,-1.166728099524809004e+01,-1.213630596533319128e+01,2.986294495808408911e+01,2.438299245470853194e+01,-2.438299245470853194e+01,-2.986294495808408911e+01,9.917570190429687500e+02
3.221359654559846319e+01,2.454369260617025716e+01,-2.454369260617025716e+01,-2.837864457588436196e+01,1.040268206153081110e+01,1.175240414529243616e+01,-1.164471869398286330e+01,-1.296481347249680383e+01,2.986294495808408911e+01,2.438299245470853194e+01,-2.438299245470853194e+01,-2.986294495808408911e+01,9.939489746093750000e+02
2.837864457588436196e+01,2.454369260617025716e+01,-2.454369260617025716e+01,-3.144660615165564366e+01,1.371163650270550249e+01,1.172984184402720942e+01,-1.162215639271763656e+01,-1.026202050690827505e+01,2.986294495808408911e+01,2.438299245470853194e+01,-2.438299245470853194e+01,-2.986294495808408911e+01,9.962169799804687500e+02
2.991262536377000458e+01,2.377670221222743763e+01,-2.454369260617025716e+01,-2.837864457588436196e+01,1.246443790674165619e+01,1.243507672757432481e+01,-1.159959409145241160e+01,-1.295086321458019896e+01,2.986294495808408911e+01,2.438299245470853194e+01,-2.438299245470853194e+01,-2.986294495808408911e+01,9.984030151367187500e+02
3.067961575771282412e+01,2.377670221222743763e+01,-2.377670221222743763e+01,-3.144660615165564366e+01,1.172966559297101163e+01,1.252019987761866915e+01,-1.230482897499952699e+01,-1.024807024899167018e+01,2.986294495808408911e+01,2.438299245470853194e+01,-2.438299245470853194e+01,-2.986294495808408911e+01,1.000570007324218750e+03
2.991262536377000458e+01,2.454369260617025716e+01,-2.454369260617025716e+01,-2.837864457588436196e+01,1.234280219751547847e+01,1.187752584285067492e+01,-1.166215494023153099e+01,-1.293691295666359053e+01,2.986294495808408911e+01,2.438299245470853194e+01,-2.438299245470853194e+01,-2.986294495808408911e+01,1.002728027343750000e+03
2.991262536377000458e+01,2.377670221222743763e+01,-2.377670221222743763e+01,-2.837864457588436196e+01,1.233582706855717426e+01,1.258276072639778853e+01,-1.236738982377864637e+01,-1.314530873032443381e+01,2.986294495808408911e+01,2.438299245470853194e+01,-2.438299245470853194e+01,-2.986294495808408911e+01,1.004864990234375000e+03
3.144660615165564366e+01,2.454369260617025716e+01,-2.377670221222743763e+01,-2.761165418194154242e+01,1.108165334363503263e+01,1.191752439036456757e+01,-1.232226522124819290e+01,-1.385915565722017107e+01,2.986294495808408911e+01,2.438299245470853194e+01,-2.438299245470853194e+01,-2.986294495808408911e+01,1.007289001464843750e+03
2.914563496982718149e+01,2.454369260617025716e+01,-2.454369260617025716e+01,-3.144660615165564366e+01,1.304269886649461263e+01,1.189496208909934083e+01,-1.167959118648019690e+01,-1.053625095812887302e+01,2.986294495808408911e+01,2.438299245470853194e+01,-2.438299245470853194e+01,-2.986294495808408911e+01,1.009443969726562500e+03
3.067961575771282412e+01,2.454369260617025716e+01,-2.377670221222743763e+01,-2.837864457588436196e+01,1.168781481922119525e+01,1.187239978783411587e+01,-1.238482607002731228e+01,-1.322509366580079515e+01,2.986294495808408911e+01,2.438299245470853194e+01,-2.438299245470853194e+01,-2.986294495808408911e+01,1.011763977050781250e+03
2.837864457588436196e+01,2.454369260617025716e+01,-2.607767339405589979e+01,-2.837864457588436196e+01,1.375654579339034811e+01,1.184983748656888913e+01,-1.028655766563463203e+01,-1.343348943946163843e+01,2.986294495808408911e+01,2.438299245470853194e+01,-2.438299245470853194e+01,-2.986294495808408911e+01,1.013945983886718750e+03
2.837864457588436196e+01,2.454369260617025716e+01,-2.377670221222743763e+01,-3.221359654559846319e+01,1.396494156705119138e+01,1.182727518530366240e+01,-1.223201601618728773e+01,-1.000289928906076753e+01,2.986294495808408911e+01,2.438299245470853194e+01,-2.438299245470853194e+01,-2.986294495808408911e+01,1.016120971679687500e+03
3.144660615165564366e+01,2.454369260617025716e+01,-2.531068300011308025e+01,-2.761165418194154242e+01,1.126214860146266261e+01,1.180471288403843566e+01,-1.086154479660694783e+01,-1.403965091504780105e+01,2.986294495808408911e+01,2.438299245470853194e+01,-2.438299245470853194e+01,-2.986294495808408911e+01,1.018304016113281250e+03
2.991262536377000458e+01,2.454369260617025716e+01,-2.377670221222743763e+01,-3.221359654559846319e+01,1.249539693950989871e+01,1.178215058277321070e+01,-1.218689141365683604e+01,-9.988949031144160884e+00,2.986294495808408911e+01,2.438299245470853194e+01,-2.438299245470853194e+01,-2.986294495808408911e+01,1.020700012207031250e+03
3.067961575771282412e+01,2.377670221222743763e+01,-2.531068300011308025e+01,-2.761165418194154242e+01,1.176062462573925416e+01,1.248738546632032431e+01,-1.081642019407649613e+01,-1.402570065713119440e+01,2.986294495808408911e+01,2.438299245470853194e+01,-2.438299245470853194e+01,-2.986294495808408911e+01,1.022879028320312500e+03
2.761165418194154242e+01,2.377670221222743763e+01,-2.377670221222743763e+01,-2.837864457588436196e+01,1.455715278472074914e+01,1.257250861636467043e+01,-1.214176681112638256e+01,-1.361398469728926841e+01,2.986294495808408911e+01,2.438299245470853194e+01,-2.438299245470853194e+01,-2.986294495808408911e+01,1.025003051757812500e+03
3.144660615165564366e+01,2.377670221222743763e+01,-2.300971181828461809e+01,-2.914563496982718149e+01,1.122727295667114866e+01,1.263506946514378981e+01,-1.271675394209870014e+01,-1.276455180325074856e+01,2.986294495808408911e+01,2.438299245470853194e+01,-2.438299245470853194e+01,-2.986294495808408911e+01,1.027290039062500000e+03
2.914563496982718149e+01,2.377670221222743763e+01,-2.454369260617025716e+01,-3.144660615165564366e+01,1.318831847953073044e+01,1.272019261518813593e+01,-1.145396817382793486e+01,-1.068187057116498906e+01,2.986294495808408911e+01,2.438299245470853194e+01,-2.438299245470853194e+01,-2.986294495808408911e+01,1.029436035156250000e+03
3.067961575771282412e+01,2.454369260617025716e+01,-2.454369260617025716e+01,-2.837864457588436196e+01,1.183343443225731306e+01,1.207751858042013993e+01,-1.143140587256270990e+01,-1.337071327883691296e+01,2.986294495808408911e+01,2.438299245470853194e+01,-2.438299245470853194e+01,-2.986294495808408911e+01,1.031756958007812500e+03
2.837864457588436196e+01,2.531068300011308025e+01,-2.531068300011308025e+01,-3.067961575771282412e+01,1.390216540642646592e+01,1.132715909434256929e+01,-1.068104638648513749e+01,-1.139571749806072454e+01,2.986294495808408911e+01,2.438299245470853194e+01,-2.438299245470853194e+01,-2.986294495808408911e+01,1.033948974609375000e+03
3.144660615165564366e+01,2.454369260617025716e+01,-2.377670221222743763e+01,-2.991262536377000458e+01,1.119937244083793715e+01,1.192470852658011538e+01,-1.200639300353502570e+01,-1.200885410260519137e+01,2.986294495808408911e+01,2.438299245470853194e+01,-2.438299245470853194e+01,-2.986294495808408911e+01,1.036105957031250000e+03
2.914563496982718149e+01,2.454369260617025716e+01,-2.531068300011308025e+01,-2.991262536377000458e+01,1.316041796369751715e+01,1.190214622531489042e+01,-1.063592178395468579e+01,-1.200187897364688716e+01,2.986294495808408911e+01,2.438299245470853194e+01,-2.438299245470853194e+01,-2.986294495808408911e+01,1.038473022460937500e+03
3.067961575771282412e+01,2.454369260617025716e+01,-2.377670221222743763e+01,-2.914563496982718149e+01,1.180553391642410155e+01,1.187958392404966368e+01,-1.196126840100457400e+01,-1.272270102950092863e+01,2.986294495808408911e+01,2.438299245470853194e+01,-2.438299245470853194e+01,-2.986294495808408911e+01,1.040623046875000000e+03
2.837864457588436196e+01,2.454369260617025716e+01,-2.454369260617025716e+01,-2.914563496982718149e+01,1.387426489059325263e+01,1.185702162278443694e+01,-1.131859436623657800e+01,-1.282341135185220082e+01,2.986294495808408911e+01,2.438299245470853194e+01,-2.438299245470853194e+01,-2.986294495808408911e+01,1.042744018554687500e+03
2.837864457588436196e+01,2.454369260617025716e+01,-2.300971181828461809e+01,-2.991262536377000458e+01,1.408266066425409591e+01,1.183445932151921198e+01,-1.275162643459603373e+01,-1.219632448939112379e+01,2.986294495808408911e+01,2.438299245470853194e+01,-2.438299245470853194e+01,-2.986294495808408911e+01,1.044890991210937500e+03
3.221359654559846319e+01,2.454369260617025716e+01,-2.531068300011308025e+01,-2.914563496982718149e+01,1.065207051385322679e+01,1.181189702025398525e+01,-1.076104348151292456e+01,-1.291714654524516526e+01,2.986294495808408911e+01,2.438299245470853194e+01,-2.438299245470853194e+01,-2.986294495808408911e+01,1.047084960937500000e+03
3.144660615165564366e+01,2.377670221222743763e+01,-2.531068300011308025e+01,-2.914563496982718149e+01,1.115054653812981833e+01,1.249456960253587390e+01,-1.071591887898247286e+01,-1.301088173863813147e+01,2.986294495808408911e+01,2.438299245470853194e+01,-2.438299245470853194e+01,-2.986294495808408911e+01,1.049527954101562500e+03
2.761165418194154242e+01,2.454369260617025716e+01,-2.377670221222743763e+01,-2.837864457588436196e+01,1.456718643061408258e+01,1.185189556776787789e+01,-1.204126549603235929e+01,-1.383938924580174401e+01,2.986294495808408911e+01,2.438299245470853194e+01,-2.438299245470853194e+01,-2.986294495808408911e+01,1.051678955078125000e+03
