# CURRENT_M1, CURRENT_M2, CURRENT_M3, CURRENT_M4, PWM_M1, PWM_M2, PWM_M3, PWM_M4, DESIRED_M1, DESIRED_M2, DESIRED_M3, DESIRED_M4, TIMESTAMP
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,2.986294495808408911e+01,2.438299245470853194e+01,-2.438299245470853194e+01,-2.986294495808408911e+01,7.127830200195312500e+02
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,2.414419099861098417e+01,1.971364939963184781e+01,-1.971364939963184781e+01,-2.414419099861098417e+01,2.986294495808408911e+01,2.438299245470853194e+01,-2.438299245470853194e+01,-2.986294495808408911e+01,7.149609985351562500e+02
9.203884727313846881e+00,6.135923151542564291e+00,-5.368932757599743866e+00,-9.203884727313846881e+00,1.968589012369963953e+01,1.719913850436722313e+01,-1.785963228211108600e+01,-1.972627216794072780e+01,2.986294495808408911e+01,2.438299245470853194e+01,-2.438299245470853194e+01,-2.986294495808408911e+01,7.172650146484375000e+02
1.303883669702794990e+01,1.150485590914230905e+01,-1.227184630308512858e+01,-1.380582709097077121e+01,1.767303097733583783e+01,1.381906456865952038e+01,-1.327971692363892942e+01,-1.709330128807415861e+01,2.986294495808408911e+01,2.438299245470853194e+01,-2.438299245470853194e+01,-2.986294495808408911e+01,7.194279785156250000e+02
1.840776945462769376e+01,1.303883669702794990e+01,-1.380582709097077121e+01,-2.070874063645615593e+01,1.421803814276105093e+01,1.325687499077804077e+01,-1.267714530151635799e+01,-1.235770294225273958e+01,2.986294495808408911e+01,2.438299245470853194e+01,-2.438299245470853194e+01,-2.986294495808408911e+01,7.217680053710937500e+02
2.224272142434179855e+01,1.533980787885641206e+01,-1.764077906068487422e+01,-2.224272142434179855e+01,1.172059446550417761e+01,1.199380959091161003e+01,-1.013347439040330045e+01,-1.159944833278090925e+01,2.986294495808408911e+01,2.438299245470853194e+01,-2.438299245470853194e+01,-2.986294495808408911e+01,7.239699707031250000e+02
2.300971181828461809e+01,1.764077906068487422e+01,-1.610679827279923160e+01,-1.994175024251333639e+01,1.150168750105294002e+01,1.060959805832191449e+01,-1.172867539260418823e+01,-1.386098830234075052e+01,2.986294495808408911e+01,2.438299245470853194e+01,-2.438299245470853194e+01,-2.986294495808408911e+01,7.261190185546875000e+02
2.147573103039897546e+01,1.533980787885641206e+01,-1.533980787885641206e+01,-2.300971181828461809e+01,1.310273369286892375e+01,1.282491079402557155e+01,-1.278452874978448151e+01,-1.190289227010446993e+01,2.986294495808408911e+01,2.438299245470853194e+01,-2.438299245470853194e+01,-2.986294495808408911e+01,7.282990112304687500e+02
2.147573103039897546e+01,1.764077906068487422e+01,-1.917475984857051330e+01,-2.224272142434179855e+01,1.354432050616154370e+01,1.144069926143587423e+01,-1.016009375018924388e+01,-1.288382672841768084e+01,2.986294495808408911e+01,2.438299245470853194e+01,-2.438299245470853194e+01,-2.986294495808408911e+01,7.305250244140625000e+02
2.224272142434179855e+01,1.840776945462769376e+01,-1.764077906068487422e+01,-2.377670221222743763e+01,1.336579558595139261e+01,1.117556506312845066e+01,-1.167453066390795158e+01,-1.204480803046367399e+01,2.986294495808408911e+01,2.438299245470853194e+01,-2.438299245470853194e+01,-2.986294495808408911e+01,7.328179931640625000e+02
2.224272142434179855e+01,1.610679827279923160e+01,-1.764077906068487422e+01,-2.300971181828461809e+01,1.376700035500292429e+01,1.335049575459101767e+01,-1.202950819910329550e+01,-1.298536044453579663e+01,2.986294495808408911e+01,2.438299245470853194e+01,-2.438299245470853194e+01,-2.986294495808408911e+01,7.350180053710937500e+02
2.377670221222743763e+01,1.764077906068487422e+01,-2.070874063645615593e+01,-2.224272142434179855e+01,1.320804029337718077e+01,1.282022735797616519e+01,-1.029939837972399452e+01,-1.428673558341836092e+01,2.986294495808408911e+01,2.438299245470853194e+01,-2.438299245470853194e+01,-2.986294495808408911e+01,7.373020019531250000e+02
2.454369260617025716e+01,1.917475984857051330e+01,-1.840776945462769376e+01,-2.531068300011308025e+01,1.290836924044376488e+01,1.193498142616597235e+01,-1.235318293846329318e+01,-1.220749341845881197e+01,2.986294495808408911e+01,2.438299245470853194e+01,-2.438299245470853194e+01,-2.986294495808408911e+01,7.394689941406250000e+02
