# CURRENT_M1, CURRENT_M2, CURRENT_M3, CURRENT_M4, PWM_M1, PWM_M2, PWM_M3, PWM_M4, DESIRED_M1, DESIRED_M2, DESIRED_M3, DESIRED_M4, TIMESTAMP
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.500000000000000000e+01,1.500000000000000000e+01,1.500000000000000000e+01,1.500000000000000000e+01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,3.500000014901161194e-02
0.000000000000000000e+00,7.669903939428205364e-01,0.000000000000000000e+00,0.000000000000000000e+00,1.500000000000000000e+01,1.500000000000000000e+01,1.500000000000000000e+01,1.500000000000000000e+01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,2.197000026702880859e+00
3.834951969714103015e+00,3.067961575771282146e+00,3.834951969714103015e+00,2.300971181828461720e+00,1.500000000000000000e+01,1.500000000000000000e+01,1.500000000000000000e+01,1.500000000000000000e+01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,4.412000179290771484e+00
5.368932757599743866e+00,4.601942363656923440e+00,4.601942363656923440e+00,6.902913545485385605e+00,1.500000000000000000e+01,1.500000000000000000e+01,1.500000000000000000e+01,1.500000000000000000e+01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,6.599999904632568359e+00
8.436894333371025567e+00,8.436894333371025567e+00,9.203884727313846881e+00,6.902913545485385605e+00,1.500000000000000000e+01,1.500000000000000000e+01,1.500000000000000000e+01,1.500000000000000000e+01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,8.793000221252441406e+00
9.970875121256668194e+00,1.073786551519948773e+01,1.073786551519948773e+01,1.227184630308512858e+01,1.500000000000000000e+01,1.500000000000000000e+01,1.500000000000000000e+01,1.500000000000000000e+01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.094299983978271484e+01
1.227184630308512858e+01,1.227184630308512858e+01,1.303883669702794990e+01,1.303883669702794990e+01,1.500000000000000000e+01,1.500000000000000000e+01,1.500000000000000000e+01,1.500000000000000000e+01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.312100028991699219e+01
1.610679827279923160e+01,1.687378866674205113e+01,1.917475984857051330e+01,1.687378866674205113e+01,1.500000000000000000e+01,1.500000000000000000e+01,1.500000000000000000e+01,1.500000000000000000e+01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.539500045776367188e+01
1.994175024251333639e+01,1.840776945462769376e+01,1.840776945462769376e+01,1.840776945462769376e+01,1.500000000000000000e+01,1.500000000000000000e+01,1.500000000000000000e+01,1.500000000000000000e+01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.756599998474121094e+01
1.917475984857051330e+01,1.917475984857051330e+01,2.224272142434179855e+01,2.070874063645615593e+01,1.500000000000000000e+01,1.500000000000000000e+01,1.500000000000000000e+01,1.500000000000000000e+01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.979199981689453125e+01
2.224272142434179855e+01,2.147573103039897546e+01,2.300971181828461809e+01,2.300971181828461809e+01,1.500000000000000000e+01,1.500000000000000000e+01,1.500000000000000000e+01,1.500000000000000000e+01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,2.197400093078613281e+01
2.300971181828461809e+01,2.454369260617025716e+01,2.454369260617025716e+01,2.377670221222743763e+01,1.500000000000000000e+01,1.500000000000000000e+01,1.500000000000000000e+01,1.500000000000000000e+01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,2.418600082397460938e+01
2.531068300011308025e+01,2.377670221222743763e+01,2.607767339405589979e+01,2.531068300011308025e+01,1.500000000000000000e+01,1.500000000000000000e+01,1.500000000000000000e+01,1.500000000000000000e+01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,2.636700057983398438e+01
2.531068300011308025e+01,2.684466378799871933e+01,2.684466378799871933e+01,2.607767339405589979e+01,1.500000000000000000e+01,1.500000000000000000e+01,1.500000000000000000e+01,1.500000000000000000e+01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,2.853400039672851562e+01
